,Month,Unigram Top 30,Bigram Top 20,Trigram Top 10,Trigram Top 1
47,201412,"[('star', 50), ('five', 46), ('great', 26), ('fast', 20), ('processor', 18), ('good', 12), ('cpu', 12), ('best', 12), ('gaming', 10), ('excellent', 8), ('value', 6), ('chip', 6), ('far', 4), ('price', 4), ('cool', 4), ('running', 4), ('product', 4), ('core', 4), ('monster', 4), ('thing', 4), ('pricey', 4), ('overclocked', 4), ('computer', 4), ('high', 4), ('work', 4), ('problem', 4), ('overclocks', 4), ('one', 4), ('awesome', 4), ('amazon', 4)]","[('five stars', 46), ('excellent processor', 6), ('great cpu', 6), ('great processor', 4), ('far good', 2), ('fast cpu', 2), ('cpu affordable', 2), ('affordable price', 2), ('cool running', 2), ('good product', 2), ('product compatible', 2), ('compatible motherboard', 2), ('cpu easy', 2), ('easy drop', 2), ('good value', 2), ('processor using', 2), ('right part', 2), ('part delivered', 2), ('delivered fast', 2), ('fast good', 2)]",,"[('fast cpu affordable', 2), ('cpu affordable price', 2), ('good product compatible', 2), ('product compatible motherboard', 2), ('cpu easy drop', 2), ('excellent processor using', 2), ('right part delivered', 2), ('part delivered fast', 2), ('delivered fast good', 2), ('fast good price', 2)]"
48,201501,"[('star', 54), ('five', 52), ('great', 10), ('processor', 10), ('best', 8), ('product', 6), ('cpu', 6), ('money', 6), ('intel', 6), ('fast', 4), ('lga', 4), ('issue', 4), ('computer', 4), ('build', 4), ('good', 4), ('perfect', 4), ('buy', 4), ('new', 4), ('core', 4), ('nice', 2), ('available', 2), ('time', 2), ('smooth', 2), ('butter', 2), ('fairly', 2), ('easily', 2), ('case', 2), ('glorious', 2), ('blazing', 2), ('always', 2)]","[('five stars', 52), ('best cpu', 4), ('cpu money', 4), ('intel core', 4), ('core processor', 4), ('great product', 2), ('great cpu', 2), ('nice processor', 2), ('processor best', 2), ('best lga', 2), ('lga available', 2), ('available time', 2), ('smooth butter', 2), ('fairly easily', 2), ('easily cases', 2), ('blazing fast', 2), ('fast money', 2), ('best always', 2), ('works great', 2), ('great lot', 2)]",,"[('best cpu money', 4), ('intel core processor', 4), ('nice processor best', 2), ('processor best lga', 2), ('best lga available', 2), ('lga available time', 2), ('fairly easily cases', 2), ('blazing fast money', 2), ('works great lot', 2), ('great lot video', 2)]"
49,201502,"[('star', 68), ('five', 66), ('cpu', 18), ('great', 14), ('good', 12), ('processor', 12), ('fast', 8), ('best', 6), ('nice', 6), ('happy', 4), ('love', 4), ('work', 4), ('excellent', 4), ('gaming', 4), ('satisfied', 4), ('k', 4), ('compete', 2), ('gran', 2), ('procesador', 2), ('para', 2), ('uso', 2), ('diario', 2), ('thing', 2), ('beast', 2), ('way', 2), ('possible', 2), ('verry', 2), ('flawless', 2), ('get', 2), ('awesome', 2)]","[('five stars', 66), ('great cpu', 4), ('great processor', 4), ('gran procesador', 2), ('procesador para', 2), ('para uso', 2), ('uso diario', 2), ('thing beast', 2), ('beast best', 2), ('best way', 2), ('way possible', 2), ('verry happy', 2), ('nice fast', 2), ('good gets', 2), ('awesome processor', 2), ('fantastic cpu', 2), ('cpu bought', 2), ('bought run', 2), ('run games', 2), ('games great', 2)]",,"[('gran procesador para', 2), ('procesador para uso', 2), ('para uso diario', 2), ('thing beast best', 2), ('beast best way', 2), ('best way possible', 2), ('fantastic cpu bought', 2), ('cpu bought run', 2), ('bought run games', 2), ('run games great', 2)]"
50,201503,"[('star', 52), ('five', 44), ('great', 14), ('fast', 14), ('processor', 14), ('cpu', 10), ('awesome', 8), ('four', 8), ('love', 6), ('want', 4), ('best', 4), ('gaming', 4), ('buy', 4), ('upgrade', 4), ('core', 4), ('product', 4), ('get', 4), ('overheat', 4), ('overkill', 4), ('good', 4), ('rig', 2), ('decided', 2), ('mind', 2), ('blowingly', 2), ('quad', 2), ('masterpiece', 2), ('barnone', 2), ('ever', 2), ('owned', 2), ('huzzah', 2)]","[('five stars', 44), ('four stars', 8), ('great buy', 4), ('want best', 2), ('best gaming', 2), ('gaming rig', 2), ('rig want', 2), ('decided upgrade', 2), ('mind blowingly', 2), ('blowingly fast', 2), ('quad core', 2), ('core masterpiece', 2), ('barnone best', 2), ('best processor', 2), ('processor ever', 2), ('ever owned', 2), ('awesome gaming', 2), ('gaming school', 2), ('school functions', 2), ('solid processor', 2)]",,"[('want best gaming', 2), ('best gaming rig', 2), ('gaming rig want', 2), ('mind blowingly fast', 2), ('quad core masterpiece', 2), ('barnone best processor', 2), ('best processor ever', 2), ('processor ever owned', 2), ('awesome gaming school', 2), ('gaming school functions', 2)]"
51,201504,"[('star', 60), ('five', 54), ('great', 14), ('amazing', 10), ('performance', 10), ('awesome', 8), ('cpu', 8), ('four', 6), ('worth', 4), ('good', 4), ('processor', 4), ('intel', 4), ('best', 4), ('worked', 4), ('haswell', 4), ('upgrade', 4), ('happy', 4), ('beast', 2), ('every', 2), ('penny', 2), ('addendum', 2), ('graphic', 2), ('much', 2), ('power', 2), ('oc', 2), ('even', 2), ('necessary', 2), ('getting', 2), ('dated', 2), ('fly', 2)]","[('five stars', 54), ('four stars', 6), ('great performance', 4), ('amazing performance', 2), ('performance worth', 2), ('worth every', 2), ('every penny', 2), ('addendum graphics', 2), ('much power', 2), ('power oc', 2), ('oc even', 2), ('even necessary', 2), ('good getting', 2), ('getting dated', 2), ('processor flies', 2), ('great processor', 2), ('satisified rocks', 2), ('rocks spend', 2), ('spend money', 2), ('money wont', 2)]",,"[('amazing performance worth', 2), ('performance worth every', 2), ('worth every penny', 2), ('much power oc', 2), ('power oc even', 2), ('oc even necessary', 2), ('good getting dated', 2), ('satisified rocks spend', 2), ('rocks spend money', 2), ('spend money wont', 2)]"
52,201505,"[('star', 32), ('five', 24), ('cpu', 16), ('great', 16), ('fast', 12), ('gaming', 8), ('four', 6), ('speed', 6), ('processor', 6), ('run', 4), ('cool', 4), ('even', 4), ('best', 4), ('cooler', 4), ('performance', 4), ('computer', 4), ('perfect', 4), ('one', 4), ('intel', 4), ('need', 4), ('excellent', 4), ('power', 2), ('per', 2), ('price', 2), ('point', 2), ('awesome', 2), ('chip', 2), ('osx', 2), ('upgraded', 2), ('still', 2)]","[('five stars', 24), ('four stars', 6), ('fast cpu', 4), ('runs cool', 4), ('cpu runs', 2), ('great power', 2), ('power per', 2), ('per price', 2), ('price point', 2), ('awesome chip', 2), ('chip osx', 2), ('still fastest', 2), ('fastest cpu', 2), ('cpu world', 2), ('world even', 2), ('even newer', 2), ('newer cpu', 2), ('cpu released', 2), ('great number', 2), ('number crunching', 2)]",,"[('fast cpu runs', 2), ('cpu runs cool', 2), ('great power per', 2), ('power per price', 2), ('per price point', 2), ('awesome chip osx', 2), ('still fastest cpu', 2), ('fastest cpu world', 2), ('cpu world even', 2), ('world even newer', 2)]"
53,201506,"[('star', 46), ('five', 42), ('great', 22), ('cpu', 20), ('processor', 14), ('fast', 8), ('well', 8), ('gaming', 6), ('bad', 6), ('work', 6), ('excellent', 4), ('price', 4), ('wonderful', 4), ('chip', 4), ('good', 4), ('overclockable', 4), ('four', 4), ('king', 4), ('year', 4), ('best', 4), ('game', 4), ('new', 4), ('generation', 4), ('add', 2), ('already', 2), ('written', 2), ('echo', 2), ('comment', 2), ('fantastic', 2), ('run', 2)]","[('five stars', 42), ('cpu overclockable', 4), ('great processor', 4), ('great cpu', 4), ('four stars', 4), ('works great', 4), ('excellent gaming', 2), ('bad price', 2), ('add already', 2), ('already written', 2), ('written wonderful', 2), ('wonderful cpu', 2), ('cpu echo', 2), ('echo comments', 2), ('fantastic chip', 2), ('chip run', 2), ('run hot', 2), ('hot without', 2), ('without good', 2), ('good heat', 2)]",,"[('add already written', 2), ('already written wonderful', 2), ('written wonderful cpu', 2), ('wonderful cpu echo', 2), ('cpu echo comments', 2), ('fantastic chip run', 2), ('chip run hot', 2), ('run hot without', 2), ('hot without good', 2), ('without good heat', 2)]"
54,201507,"[('star', 54), ('five', 52), ('great', 16), ('cpu', 16), ('processor', 16), ('fast', 8), ('best', 8), ('love', 6), ('intel', 4), ('core', 4), ('pretty', 4), ('oc', 4), ('performance', 4), ('price', 4), ('amazing', 4), ('powerful', 4), ('perfect', 4), ('purchase', 4), ('gaming', 4), ('ghz', 4), ('liquid', 4), ('buy', 4), ('product', 4), ('good', 2), ('except', 2), ('new', 2), ('game', 2), ('badass', 2), ('brief', 2), ('review', 2)]","[('five stars', 52), ('great cpu', 4), ('intel core', 4), ('love love', 4), ('good except', 2), ('except new', 2), ('new games', 2), ('brief review', 2), ('review benchmark', 2), ('core haswell', 2), ('pretty fast', 2), ('fast lga', 2), ('lga socket', 2), ('socket processor', 2), ('great processor', 2), ('processor excellent', 2), ('excellent value', 2), ('awesome oc', 2), ('oc cpu', 2), ('issues enjoy', 2)]",,"[('good except new', 2), ('except new games', 2), ('brief review benchmark', 2), ('intel core haswell', 2), ('pretty fast lga', 2), ('fast lga socket', 2), ('lga socket processor', 2), ('great processor excellent', 2), ('processor excellent value', 2), ('awesome oc cpu', 2)]"
55,201508,"[('star', 38), ('five', 36), ('great', 16), ('processor', 8), ('price', 8), ('good', 8), ('cpu', 8), ('product', 6), ('fast', 6), ('amazing', 4), ('like', 4), ('running', 4), ('maybe', 4), ('gaming', 4), ('intel', 4), ('chip', 4), ('gouging', 4), ('one', 4), ('performance', 4), ('run', 4), ('video', 4), ('love', 4), ('power', 4), ('perfect', 4), ('amd', 2), ('anything', 2), ('msrp', 2), ('usd', 2), ('worth', 2), ('light', 2)]","[('five stars', 36), ('price gouging', 4), ('great product', 4), ('like running', 2), ('running amd', 2), ('amd anything', 2), ('msrp usd', 2), ('worth maybe', 2), ('maybe maybe', 2), ('great processor', 2), ('processor gaming', 2), ('gaming light', 2), ('light editing', 2), ('thief price', 2), ('intel released', 2), ('released early', 2), ('early junk', 2), ('junk processor', 2), ('zero inventory', 2), ('inventory launch', 2)]",,"[('like running amd', 2), ('running amd anything', 2), ('worth maybe maybe', 2), ('great processor gaming', 2), ('processor gaming light', 2), ('gaming light editing', 2), ('intel released early', 2), ('released early junk', 2), ('early junk processor', 2), ('zero inventory launch', 2)]"
56,201509,"[('star', 60), ('five', 50), ('great', 18), ('work', 10), ('cpu', 8), ('processor', 6), ('fast', 4), ('easy', 4), ('overclock', 4), ('coming', 4), ('really', 4), ('keep', 4), ('amazing', 4), ('intel', 4), ('good', 4), ('need', 4), ('set', 2), ('vr', 2), ('performance', 2), ('ahhh', 2), ('best', 2), ('amd', 2), ('three', 2), ('one', 2), ('buy', 2), ('amazon', 2), ('fails', 2), ('overpriced', 2), ('uruguay', 2), ('noma', 2)]","[('five stars', 50), ('works great', 6), ('easy overclock', 4), ('fast easy', 2), ('set vr', 2), ('overclock great', 2), ('great performance', 2), ('ahhh best', 2), ('best cpu', 2), ('great processor', 2), ('processor coming', 2), ('coming amd', 2), ('three stars', 2), ('one star', 2), ('amazon fails', 2), ('fails overpriced', 2), ('uruguay noma', 2), ('great excellent', 2), ('excellent upgrade', 2), ('upgrade situation', 2)]",,"[('fast easy overclock', 2), ('easy overclock great', 2), ('overclock great performance', 2), ('ahhh best cpu', 2), ('great processor coming', 2), ('processor coming amd', 2), ('amazon fails overpriced', 2), ('works great excellent', 2), ('great excellent upgrade', 2), ('excellent upgrade situation', 2)]"
57,201510,"[('star', 68), ('five', 60), ('great', 18), ('work', 6), ('fast', 6), ('thing', 6), ('one', 6), ('good', 6), ('amazing', 6), ('performance', 6), ('processor', 6), ('like', 4), ('well', 4), ('chip', 4), ('overclock', 4), ('need', 4), ('mine', 4), ('purchase', 4), ('cpu', 4), ('must', 4), ('worth', 4), ('buy', 4), ('charm', 2), ('performs', 2), ('excellently', 2), ('overclocked', 2), ('ghz', 2), ('without', 2), ('shipping', 2), ('quite', 2)]","[('five stars', 60), ('one star', 6), ('great processor', 4), ('works like', 2), ('like charm', 2), ('performs excellently', 2), ('excellently overclocked', 2), ('overclocked ghz', 2), ('ghz without', 2), ('fast shipping', 2), ('works quite', 2), ('quite well', 2), ('thing fast', 2), ('fast forget', 2), ('forget paying', 2), ('product working', 2), ('working great', 2), ('great processir', 2), ('good lasted', 2), ('amazing performance', 2)]",,"[('works like charm', 2), ('performs excellently overclocked', 2), ('excellently overclocked ghz', 2), ('overclocked ghz without', 2), ('works quite well', 2), ('thing fast forget', 2), ('fast forget paying', 2), ('product working great', 2), ('solid chip easy', 2), ('chip easy overclock', 2)]"
58,201511,"[('star', 52), ('five', 48), ('cpu', 22), ('run', 14), ('best', 12), ('great', 10), ('get', 10), ('still', 8), ('intel', 8), ('cool', 6), ('processor', 6), ('good', 6), ('amazing', 6), ('core', 4), ('even', 4), ('voltage', 4), ('powerful', 4), ('four', 4), ('chip', 4), ('amd', 4), ('bang', 4), ('buck', 4), ('though', 4), ('ghz', 4), ('stock', 4), ('new', 4), ('overclocked', 2), ('stable', 2), ('without', 2), ('increasing', 2)]","[('five stars', 48), ('amazing cpu', 6), ('runs cool', 4), ('four stars', 4), ('best bang', 4), ('bang buck', 4), ('overclocked stable', 2), ('stable cores', 2), ('cores without', 2), ('without even', 2), ('even increasing', 2), ('increasing voltages', 2), ('rock solid', 2), ('solid runs', 2), ('cool even', 2), ('even load', 2), ('smooth powerful', 2), ('insanely powerful', 2), ('awesome cpu', 2), ('cpu bios', 2)]",,"[('best bang buck', 4), ('overclocked stable cores', 2), ('stable cores without', 2), ('cores without even', 2), ('without even increasing', 2), ('even increasing voltages', 2), ('rock solid runs', 2), ('solid runs cool', 2), ('runs cool even', 2), ('cool even load', 2)]"
59,201512,"[('star', 40), ('five', 34), ('great', 22), ('cpu', 18), ('best', 16), ('processor', 16), ('intel', 12), ('price', 10), ('good', 8), ('awesome', 6), ('gaming', 6), ('nice', 6), ('better', 6), ('perfect', 6), ('bought', 6), ('owned', 4), ('would', 4), ('recommend', 4), ('getting', 4), ('one', 4), ('three', 4), ('work', 4), ('sure', 4), ('opinion', 4), ('first', 4), ('overclocked', 4), ('lga', 4), ('build', 4), ('run', 4), ('fast', 4)]","[('five stars', 34), ('would recommend', 4), ('recommend getting', 4), ('works great', 4), ('great processor', 4), ('four stars', 4), ('amazing performance', 2), ('performance decent', 2), ('decent price', 2), ('price worth', 2), ('worth skipping', 2), ('skipping generation', 2), ('generation intel', 2), ('awesome cpu', 2), ('cpu ocd', 2), ('great gaming', 2), ('gaming cpu', 2), ('best overclocking', 2), ('overclocking ive', 2), ('ive ever', 2)]",,"[('would recommend getting', 4), ('amazing performance decent', 2), ('performance decent price', 2), ('decent price worth', 2), ('price worth skipping', 2), ('worth skipping generation', 2), ('skipping generation intel', 2), ('awesome cpu ocd', 2), ('great gaming cpu', 2), ('best overclocking ive', 2)]"
60,201601,"[('star', 68), ('five', 56), ('great', 20), ('processor', 18), ('cpu', 14), ('gaming', 12), ('fast', 10), ('good', 10), ('run', 8), ('four', 8), ('one', 8), ('best', 6), ('solid', 6), ('excellent', 6), ('amazing', 6), ('install', 4), ('easy', 4), ('build', 4), ('skylake', 4), ('work', 4), ('like', 4), ('intel', 4), ('two', 4), ('perfect', 4), ('core', 4), ('product', 4), ('really', 4), ('happy', 4), ('love', 4), ('running', 4)]","[('five stars', 56), ('four stars', 8), ('two stars', 4), ('great bang', 4), ('bang buck', 4), ('solid cpu', 4), ('easier install', 2), ('install imagined', 2), ('box money', 2), ('solid easy', 2), ('easy build', 2), ('runs cool', 2), ('cool issues', 2), ('issues configuration', 2), ('configuration installation', 2), ('fast noctua', 2), ('noctua temps', 2), ('temps run', 2), ('skylake works', 2), ('works looks', 2)]",,"[('great bang buck', 4), ('easier install imagined', 2), ('solid easy build', 2), ('runs cool issues', 2), ('cool issues configuration', 2), ('issues configuration installation', 2), ('fast noctua temps', 2), ('noctua temps run', 2), ('skylake works looks', 2), ('works looks like', 2)]"
61,201602,"[('star', 70), ('five', 64), ('great', 26), ('processor', 22), ('good', 12), ('intel', 10), ('speed', 8), ('fast', 6), ('best', 6), ('like', 6), ('cpu', 6), ('gaming', 6), ('well', 6), ('work', 6), ('upgrade', 4), ('easily', 4), ('shipping', 4), ('price', 4), ('awesome', 4), ('job', 4), ('power', 4), ('get', 4), ('say', 4), ('problem', 4), ('described', 4), ('another', 2), ('obvious', 2), ('winner', 2), ('outstanding', 2), ('amd', 2)]","[('five stars', 64), ('great processor', 10), ('best processor', 4), ('works well', 4), ('another obvious', 2), ('obvious winner', 2), ('winner intel', 2), ('outstanding processor', 2), ('great upgrade', 2), ('upgrade amd', 2), ('easily overclocked', 2), ('top notch', 2), ('notch processor', 2), ('best shipping', 2), ('shipping deal', 2), ('deal price', 2), ('awesome processor', 2), ('one star', 2), ('good performance', 2), ('real beast', 2)]",,"[('another obvious winner', 2), ('obvious winner intel', 2), ('great upgrade amd', 2), ('top notch processor', 2), ('best shipping deal', 2), ('shipping deal price', 2), ('real beast crushes', 2), ('beast crushes every', 2), ('crushes every thing', 2), ('every thing throw', 2)]"
62,201603,"[('star', 74), ('five', 68), ('cpu', 26), ('great', 22), ('best', 12), ('good', 10), ('product', 8), ('gaming', 8), ('easy', 8), ('excellent', 6), ('four', 6), ('love', 6), ('cooler', 6), ('run', 6), ('work', 6), ('intel', 6), ('fast', 6), ('price', 6), ('chip', 6), ('amazing', 4), ('add', 4), ('overclocking', 4), ('processor', 4), ('like', 4), ('use', 4), ('bad', 4), ('one', 4), ('purchased', 4), ('amd', 4), ('little', 4)]","[('five stars', 68), ('great cpu', 8), ('four stars', 6), ('great product', 4), ('fantastic cpu', 4), ('solid skylake', 2), ('everything checks', 2), ('best best', 2), ('excellent product', 2), ('product delivered', 2), ('delivered time', 2), ('best avaliable', 2), ('love add', 2), ('add add', 2), ('thank great', 2), ('good call', 2), ('good cooler', 2), ('cooler clocked', 2), ('good upgrade', 2), ('upgrade vr', 2)]",,"[('excellent product delivered', 2), ('product delivered time', 2), ('love add add', 2), ('thank great product', 2), ('good cooler clocked', 2), ('good upgrade vr', 2), ('upgrade vr gaming', 2), ('love easy overclocking', 2), ('easy overclocking run', 2), ('rips work like', 2)]"
63,201604,"[('star', 60), ('five', 56), ('great', 24), ('good', 12), ('cpu', 10), ('best', 10), ('one', 6), ('gaming', 6), ('fast', 6), ('processor', 6), ('price', 6), ('new', 4), ('got', 4), ('happy', 4), ('need', 4), ('build', 4), ('come', 4), ('overclock', 4), ('buy', 4), ('speed', 4), ('described', 4), ('core', 4), ('get', 4), ('dont', 4), ('overclocked', 2), ('nicely', 2), ('moving', 2), ('skylake', 2), ('paid', 2), ('used', 2)]","[('five stars', 56), ('great cpu', 4), ('one star', 4), ('overclocked nicely', 2), ('moving skylake', 2), ('paid new', 2), ('new cpu', 2), ('cpu got', 2), ('got used', 2), ('used one', 2), ('great product', 2), ('product real', 2), ('real happy', 2), ('coming amd', 2), ('amd great', 2), ('cpu noticed', 2), ('noticed greater', 2), ('greater performance', 2), ('performance gaming', 2), ('fast solid', 2)]",,"[('paid new cpu', 2), ('new cpu got', 2), ('cpu got used', 2), ('got used one', 2), ('great product real', 2), ('product real happy', 2), ('coming amd great', 2), ('amd great cpu', 2), ('great cpu noticed', 2), ('cpu noticed greater', 2)]"
64,201605,"[('star', 90), ('five', 76), ('great', 34), ('processor', 32), ('cpu', 14), ('excellent', 12), ('good', 12), ('best', 12), ('four', 10), ('perfect', 10), ('one', 10), ('run', 8), ('product', 6), ('work', 6), ('price', 6), ('game', 6), ('love', 6), ('worth', 6), ('go', 6), ('gaming', 6), ('buy', 6), ('stock', 6), ('nice', 6), ('intel', 6), ('need', 6), ('easy', 4), ('thanks', 4), ('bad', 4), ('pc', 4), ('awesome', 4)]","[('five stars', 76), ('four stars', 10), ('great cpu', 6), ('excellent processor', 6), ('great product', 4), ('good one', 4), ('great processor', 4), ('retail processor', 2), ('processor great', 2), ('product pricey', 2), ('works overclocks', 2), ('overclocks easy', 2), ('processor worked', 2), ('worked great', 2), ('aware reports', 2), ('reports mechanical', 2), ('mechanical bending', 2), ('bending installation', 2), ('thanks brain', 2), ('cpu bad', 2)]",,"[('retail processor great', 2), ('processor great product', 2), ('great product pricey', 2), ('works overclocks easy', 2), ('processor worked great', 2), ('aware reports mechanical', 2), ('reports mechanical bending', 2), ('mechanical bending installation', 2), ('great cpu bad', 2), ('cpu bad price', 2)]"
65,201606,"[('star', 54), ('five', 50), ('great', 28), ('cpu', 26), ('performance', 12), ('work', 12), ('processor', 10), ('power', 10), ('best', 10), ('price', 10), ('gaming', 10), ('good', 10), ('even', 8), ('intel', 8), ('budget', 8), ('buy', 6), ('overclock', 6), ('get', 6), ('awesome', 6), ('fast', 6), ('pc', 6), ('chip', 6), ('one', 6), ('amazing', 6), ('better', 6), ('run', 4), ('cool', 4), ('beast', 4), ('never', 4), ('used', 4)]","[('five stars', 50), ('great performance', 8), ('works great', 6), ('great cpu', 6), ('great processor', 4), ('performance price', 4), ('good cpu', 4), ('upgrade son', 2), ('son game', 2), ('game machine', 2), ('plenty power', 2), ('best consumer', 2), ('consumer level', 2), ('level cpu', 2), ('cpu money', 2), ('money buy', 2), ('buy feb', 2), ('even priced', 2), ('priced higher', 2), ('higher suggested', 2)]",,"[('great performance price', 4), ('upgrade son game', 2), ('son game machine', 2), ('best consumer level', 2), ('consumer level cpu', 2), ('level cpu money', 2), ('cpu money buy', 2), ('money buy feb', 2), ('even priced higher', 2), ('priced higher suggested', 2)]"
66,201607,"[('star', 88), ('five', 78), ('great', 30), ('cpu', 24), ('processor', 16), ('good', 14), ('fast', 12), ('four', 10), ('work', 8), ('love', 8), ('intel', 8), ('gaming', 8), ('money', 6), ('run', 6), ('worth', 6), ('budget', 6), ('got', 4), ('chip', 4), ('advertised', 4), ('board', 4), ('best', 4), ('option', 4), ('cool', 4), ('new', 4), ('clock', 4), ('amazing', 4), ('far', 4), ('pc', 4), ('thank', 4), ('build', 4)]","[('five stars', 78), ('four stars', 10), ('works advertised', 4), ('fast processor', 4), ('great cpu', 4), ('fast fast', 4), ('great processor', 4), ('budget cpu', 4), ('great reliable', 2), ('reliable cpu', 2), ('huge waste', 2), ('waste money', 2), ('money time', 2), ('time got', 2), ('got counterfeit', 2), ('counterfeit cpu', 2), ('work seconds', 2), ('beast cpu', 2), ('know much', 2), ('much love', 2)]",,"[('great reliable cpu', 2), ('huge waste money', 2), ('waste money time', 2), ('money time got', 2), ('time got counterfeit', 2), ('got counterfeit cpu', 2), ('know much love', 2), ('much love computer', 2), ('love computer runs', 2), ('computer runs super', 2)]"
67,201608,"[('star', 100), ('five', 94), ('great', 26), ('processor', 24), ('cpu', 22), ('good', 18), ('fast', 16), ('budget', 10), ('best', 8), ('bang', 8), ('amazing', 8), ('build', 8), ('new', 6), ('buck', 6), ('super', 6), ('intel', 6), ('run', 6), ('upgrade', 6), ('pc', 6), ('core', 6), ('buy', 4), ('awesome', 4), ('amd', 4), ('chip', 4), ('really', 4), ('cost', 4), ('happy', 4), ('computer', 4), ('beast', 4), ('wow', 4)]","[('five stars', 94), ('great cpu', 6), ('bang buck', 6), ('super fast', 6), ('best bang', 4), ('runs good', 4), ('cpu runs', 4), ('great budget', 4), ('budget build', 4), ('good budget', 4), ('older processor', 2), ('processor incompatible', 2), ('incompatible new', 2), ('new motherboards', 2), ('best processor', 2), ('processor buy', 2), ('buy right', 2), ('cpu great', 2), ('great temps', 2), ('awesome processor', 2)]",,"[('great budget build', 4), ('older processor incompatible', 2), ('processor incompatible new', 2), ('incompatible new motherboards', 2), ('best processor buy', 2), ('processor buy right', 2), ('great cpu great', 2), ('cpu great temps', 2), ('awesome processor used', 2), ('processor used mainly', 2)]"
68,201609,"[('star', 88), ('five', 84), ('great', 36), ('cpu', 28), ('processor', 24), ('good', 16), ('fast', 12), ('gaming', 12), ('work', 10), ('budget', 10), ('perfect', 8), ('best', 8), ('amazing', 6), ('power', 6), ('better', 6), ('run', 6), ('amd', 6), ('fx', 6), ('build', 6), ('awesome', 6), ('ca', 4), ('core', 4), ('running', 4), ('everything', 4), ('nothing', 4), ('expected', 4), ('oc', 4), ('much', 4), ('smooth', 4), ('overclocked', 4)]","[('five stars', 84), ('great processor', 8), ('amd fx', 6), ('budget gaming', 6), ('four stars', 4), ('good cpu', 4), ('good stuff', 4), ('great budget', 4), ('gaming build', 4), ('awesome cpu', 4), ('decent processor', 2), ('ca go', 2), ('go wrong', 2), ('great core', 2), ('core really', 2), ('really take', 2), ('take abuse', 2), ('running ti', 2), ('ti far', 2), ('far everything', 2)]",,"[('budget gaming build', 4), ('ca go wrong', 2), ('great core really', 2), ('core really take', 2), ('really take abuse', 2), ('running ti far', 2), ('ti far everything', 2), ('far everything nothing', 2), ('everything nothing short', 2), ('nothing short amazing', 2)]"
69,201610,"[('star', 108), ('five', 98), ('great', 40), ('cpu', 38), ('good', 28), ('processor', 18), ('work', 16), ('budget', 14), ('value', 12), ('product', 10), ('fast', 10), ('buy', 10), ('intel', 8), ('perfect', 8), ('best', 8), ('four', 8), ('gaming', 8), ('amd', 6), ('would', 6), ('better', 6), ('price', 6), ('point', 6), ('power', 6), ('excellent', 6), ('build', 6), ('well', 6), ('happy', 4), ('recommend', 4), ('love', 4), ('cool', 4)]","[('five stars', 98), ('great cpu', 10), ('four stars', 8), ('good cpu', 6), ('great value', 6), ('budget cpu', 6), ('price point', 4), ('skylake cpu', 4), ('works great', 4), ('great product', 4), ('fast reliable', 4), ('gaming build', 4), ('budget processor', 4), ('works well', 4), ('well good', 4), ('good value', 4), ('value processor', 4), ('good budget', 4), ('using amd', 2), ('amd today', 2)]",,"[('good value processor', 4), ('using amd today', 2), ('amd today happy', 2), ('today happy intel', 2), ('happy intel saying', 2), ('intel saying would', 2), ('saying would never', 2), ('doa uknown cause', 2), ('recommend anyone gamer', 2), ('know requirements device', 2)]"
70,201611,"[('star', 60), ('five', 54), ('great', 40), ('cpu', 32), ('processor', 22), ('good', 14), ('best', 14), ('fast', 10), ('work', 10), ('amazing', 8), ('little', 8), ('pc', 8), ('product', 8), ('would', 6), ('intel', 6), ('really', 6), ('everything', 6), ('super', 6), ('solid', 6), ('power', 4), ('price', 4), ('could', 4), ('recommend', 4), ('enough', 4), ('love', 4), ('gaming', 4), ('choice', 4), ('master', 4), ('four', 4), ('value', 4)]","[('five stars', 54), ('great cpu', 8), ('great processor', 8), ('works great', 6), ('good cpu', 4), ('amazing cpu', 4), ('four stars', 4), ('great value', 4), ('super fast', 4), ('easy install', 4), ('fast processor', 4), ('amazing processor', 2), ('worked great', 2), ('great remember', 2), ('remember extra', 2), ('extra cpu', 2), ('cpu power', 2), ('power cable', 2), ('cable motherboard', 2), ('good chip', 2)]",,"[('worked great remember', 2), ('great remember extra', 2), ('remember extra cpu', 2), ('extra cpu power', 2), ('cpu power cable', 2), ('power cable motherboard', 2), ('good chip high', 2), ('chip high price', 2), ('could recommend enough', 2), ('recommend enough love', 2)]"
