,name,great,cpu,good,best,processor,price,value,amd,performance,gaming,amazing,ryzen,star,fast,work,five,budget,awesome,buy,money,cooler,excellent,product,buck,bang,beast,love,nice,intel,chip,great cpu,five stars,great value,bang buck,great processor,good cpu,best cpu,best bang,great price,works great,cpu price,great gaming,best value,budget cpu,amazing cpu,price performance,value money,great product,great performance,amd ryzen,best bang buck,best budget cpu,great cpu price,worth every penny,great budget cpu,great cpu great,best value money,best cpu price,best processor ever,bang buck cpu
35,202002,0.07230142566191446,0.05804480651731161,0.04480651731160896,0.029531568228105907,0.0274949083503055,0.026476578411405296,0.02240325865580448,0.018329938900203666,0.01120162932790224,0.014256619144602852,0.01120162932790224,0.010183299389002037,0.002036659877800407,0.009164969450101833,0.007128309572301426,0.0010183299389002036,0.01120162932790224,0.010183299389002037,0.007128309572301426,0.015274949083503055,0.010183299389002037,0.017311608961303463,0.010183299389002037,0.016293279022403257,0.014256619144602852,0.006109979633401222,0.0050916496945010185,0.004073319755600814,0.004073319755600814,0.0050916496945010185,0.0196078431372549,0.0016339869281045752,0.00980392156862745,0.021241830065359478,0.013071895424836602,0.004901960784313725,0.008169934640522876,0.014705882352941176,0.013071895424836602,0.0032679738562091504,0.0016339869281045752,0.004901960784313725,0.008169934640522876,0.008169934640522876,0.004901960784313725,0.0032679738562091504,0.014705882352941176,0.006535947712418301,0.0032679738562091504,0.004901960784313725,0.027692307692307693,0.012307692307692308,0.0,0.003076923076923077,0.0,0.003076923076923077,0.006153846153846154,0.0,0.0,0.003076923076923077
36,202003,0.0726643598615917,0.058823529411764705,0.02768166089965398,0.02422145328719723,0.008073817762399077,0.01730103806228374,0.0265282583621684,0.01845444059976932,0.016147635524798153,0.014994232987312572,0.016147635524798153,0.012687427912341407,0.0034602076124567475,0.02191464821222607,0.012687427912341407,0.0011534025374855825,0.016147635524798153,0.0011534025374855825,0.006920415224913495,0.010380622837370242,0.00461361014994233,0.002306805074971165,0.008073817762399077,0.0057670126874279125,0.006920415224913495,0.00461361014994233,0.006920415224913495,0.002306805074971165,0.0057670126874279125,0.00922722029988466,0.010810810810810811,0.0018018018018018018,0.023423423423423424,0.009009009009009009,0.005405405405405406,0.007207207207207207,0.007207207207207207,0.005405405405405406,0.007207207207207207,0.005405405405405406,0.0036036036036036037,0.0018018018018018018,0.0036036036036036037,0.009009009009009009,0.007207207207207207,0.0018018018018018018,0.0036036036036036037,0.005405405405405406,0.0018018018018018018,0.005405405405405406,0.00946372239747634,0.00946372239747634,0.0,0.0,0.006309148264984227,0.0,0.0,0.0031545741324921135,0.0,0.0
37,202004,0.07254623044096728,0.06401137980085349,0.029871977240398292,0.02418207681365576,0.01991465149359886,0.02418207681365576,0.02702702702702703,0.01422475106685633,0.021337126600284494,0.01422475106685633,0.008534850640113799,0.01849217638691323,0.002844950213371266,0.012802275960170697,0.00995732574679943,0.001422475106685633,0.00995732574679943,0.007112375533428165,0.008534850640113799,0.012802275960170697,0.008534850640113799,0.004267425320056899,0.011379800853485065,0.004267425320056899,0.002844950213371266,0.007112375533428165,0.005689900426742532,0.005689900426742532,0.004267425320056899,0.00995732574679943,0.02391304347826087,0.002173913043478261,0.015217391304347827,0.002173913043478261,0.002173913043478261,0.004347826086956522,0.006521739130434782,0.002173913043478261,0.008695652173913044,0.002173913043478261,0.004347826086956522,0.006521739130434782,0.010869565217391304,0.006521739130434782,0.004347826086956522,0.006521739130434782,0.004347826086956522,0.004347826086956522,0.004347826086956522,0.008695652173913044,0.0,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928,0.0,0.0076045627376425855,0.0038022813688212928,0.0038022813688212928,0.0,0.0
38,202005,0.075,0.065625,0.0234375,0.028125,0.015625,0.0234375,0.03125,0.009375,0.015625,0.015625,0.015625,0.0171875,0.00625,0.0203125,0.0046875,0.003125,0.0125,0.0109375,0.009375,0.0046875,0.0078125,0.0046875,0.009375,0.0109375,0.0109375,0.015625,0.0078125,0.0078125,0.0046875,0.009375,0.017676767676767676,0.005050505050505051,0.025252525252525252,0.017676767676767676,0.005050505050505051,0.005050505050505051,0.007575757575757576,0.007575757575757576,0.005050505050505051,0.0025252525252525255,0.005050505050505051,0.007575757575757576,0.0,0.005050505050505051,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.005050505050505051,0.0025252525252525255,0.005050505050505051,0.014018691588785047,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,202006,0.06655574043261231,0.06988352745424292,0.026622296173044926,0.028286189683860232,0.024958402662229616,0.019966722129783693,0.016638935108153077,0.019966722129783693,0.009983361064891847,0.016638935108153077,0.016638935108153077,0.014975041597337771,0.0016638935108153079,0.018302828618968387,0.004991680532445923,0.0016638935108153079,0.016638935108153077,0.019966722129783693,0.011647254575707155,0.008319467554076539,0.004991680532445923,0.009983361064891847,0.008319467554076539,0.011647254575707155,0.011647254575707155,0.009983361064891847,0.011647254575707155,0.004991680532445923,0.0,0.0033277870216306157,0.01278772378516624,0.0025575447570332483,0.01278772378516624,0.015345268542199489,0.0076726342710997444,0.010230179028132993,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.0025575447570332483,0.005115089514066497,0.0076726342710997444,0.0025575447570332483,0.0025575447570332483,0.01278772378516624,0.0,0.0,0.005115089514066497,0.0,0.0076726342710997444,0.013513513513513514,0.0,0.0,0.0,0.0045045045045045045,0.0045045045045045045,0.0,0.0,0.013513513513513514,0.0045045045045045045
40,202007,0.05749128919860627,0.06620209059233449,0.041811846689895474,0.02613240418118467,0.027874564459930314,0.03484320557491289,0.024390243902439025,0.008710801393728223,0.017421602787456445,0.0156794425087108,0.02264808362369338,0.012195121951219513,0.0,0.012195121951219513,0.013937282229965157,0.0,0.008710801393728223,0.003484320557491289,0.012195121951219513,0.012195121951219513,0.008710801393728223,0.0156794425087108,0.005226480836236934,0.006968641114982578,0.006968641114982578,0.003484320557491289,0.006968641114982578,0.0017421602787456446,0.012195121951219513,0.005226480836236934,0.018617021276595744,0.0,0.018617021276595744,0.010638297872340425,0.007978723404255319,0.010638297872340425,0.007978723404255319,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.007978723404255319,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.015957446808510637,0.005319148936170213,0.0,0.0,0.005319148936170213,0.0,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,202008,0.07468123861566485,0.07103825136612021,0.03278688524590164,0.01639344262295082,0.02185792349726776,0.01639344262295082,0.018214936247723135,0.009107468123861567,0.014571948998178506,0.014571948998178506,0.014571948998178506,0.007285974499089253,0.0018214936247723133,0.014571948998178506,0.012750455373406194,0.0018214936247723133,0.00546448087431694,0.012750455373406194,0.014571948998178506,0.012750455373406194,0.012750455373406194,0.014571948998178506,0.01092896174863388,0.007285974499089253,0.007285974499089253,0.007285974499089253,0.009107468123861567,0.007285974499089253,0.00546448087431694,0.0036429872495446266,0.03206997084548105,0.0029154518950437317,0.008746355685131196,0.011661807580174927,0.008746355685131196,0.008746355685131196,0.0029154518950437317,0.0058309037900874635,0.0,0.008746355685131196,0.0058309037900874635,0.008746355685131196,0.0029154518950437317,0.0029154518950437317,0.0058309037900874635,0.0029154518950437317,0.0058309037900874635,0.0029154518950437317,0.0,0.0,0.010810810810810811,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0
42,202009,0.06277056277056277,0.06060606060606061,0.03463203463203463,0.023809523809523808,0.030303030303030304,0.023809523809523808,0.017316017316017316,0.01948051948051948,0.015151515151515152,0.012987012987012988,0.010822510822510822,0.008658008658008658,0.0,0.008658008658008658,0.008658008658008658,0.0,0.010822510822510822,0.006493506493506494,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0021645021645021645,0.004329004329004329,0.008658008658008658,0.008658008658008658,0.0021645021645021645,0.026402640264026403,0.0,0.009900990099009901,0.009900990099009901,0.013201320132013201,0.009900990099009901,0.0,0.0033003300330033004,0.0033003300330033004,0.0033003300330033004,0.0033003300330033004,0.0033003300330033004,0.0033003300330033004,0.013201320132013201,0.0033003300330033004,0.006600660066006601,0.0,0.0,0.0033003300330033004,0.0,0.005649717514124294,0.011299435028248588,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.0,0.0
43,202010,0.06775700934579439,0.07009345794392523,0.016355140186915886,0.030373831775700934,0.011682242990654205,0.018691588785046728,0.02570093457943925,0.016355140186915886,0.016355140186915886,0.02570093457943925,0.009345794392523364,0.014018691588785047,0.002336448598130841,0.011682242990654205,0.011682242990654205,0.002336448598130841,0.02102803738317757,0.004672897196261682,0.011682242990654205,0.0,0.0,0.007009345794392523,0.014018691588785047,0.004672897196261682,0.004672897196261682,0.014018691588785047,0.009345794392523364,0.002336448598130841,0.004672897196261682,0.007009345794392523,0.024734982332155476,0.0035335689045936395,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.014134275618374558,0.007067137809187279,0.0,0.01060070671378092,0.014134275618374558,0.007067137809187279,0.01060070671378092,0.01060070671378092,0.0,0.007067137809187279,0.0,0.01060070671378092,0.0,0.0,0.012048192771084338,0.0,0.006024096385542169,0.0,0.006024096385542169,0.0,0.0,0.012048192771084338,0.0,0.006024096385542169
44,202011,0.07692307692307693,0.09502262443438914,0.03167420814479638,0.004524886877828055,0.027149321266968326,0.00904977375565611,0.004524886877828055,0.01809954751131222,0.01809954751131222,0.013574660633484163,0.027149321266968326,0.00904977375565611,0.0,0.013574660633484163,0.02262443438914027,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055,0.004524886877828055,0.013574660633484163,0.013574660633484163,0.00904977375565611,0.0,0.0,0.00904977375565611,0.0,0.00904977375565611,0.0,0.004524886877828055,0.0364963503649635,0.0,0.0,0.0,0.029197080291970802,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
